3,1,1263.20,176.60,174.54,119.98,1,-1,-1,-1
3,2,481.73,176.58,175.11,117.42,1,-1,-1,-1
3,3,1126.76,483.02,230.70,99.78,1,-1,-1,-1
3,4,338.27,483.30,230.92,100.05,1,-1,-1,-1
3,5,172.85,261.26,116.44,90.58,1,-1,-1,-1
3,6,942.97,260.02,118.69,92.77,1,-1,-1,-1
4,1,1264.50,178.67,173.38,119.19,1,-1,-1,-1
4,2,482.69,178.63,173.04,116.14,1,-1,-1,-1
4,3,1125.11,484.57,234.53,101.54,1,-1,-1,-1
4,4,341.26,486.29,227.60,98.63,1,-1,-1,-1
4,5,175.60,263.33,114.29,88.89,1,-1,-1,-1
4,6,946.10,262.33,116.84,91.45,1,-1,-1,-1
5,1,1265.83,180.76,171.97,118.20,1,-1,-1,-1
5,2,482.48,179.23,174.29,117.27,1,-1,-1,-1
5,3,1121.99,485.06,240.21,104.29,1,-1,-1,-1
5,4,336.78,486.47,235.94,102.57,1,-1,-1,-1
5,5,176.97,264.76,115.49,89.73,1,-1,-1,-1
5,6,946.41,262.32,119.05,93.25,1,-1,-1,-1
6,1,1265.22,181.37,173.59,119.34,1,-1,-1,-1
6,2,482.19,180.09,174.47,117.68,1,-1,-1,-1
6,3,1121.65,487.31,240.01,104.49,1,-1,-1,-1
6,4,335.49,488.59,238.29,103.87,1,-1,-1,-1
6,5,178.78,265.20,116.65,90.72,1,-1,-1,-1
6,6,947.44,263.00,120.66,94.57,1,-1,-1,-1
7,1,1265.63,182.22,174.27,119.75,1,-1,-1,-1
7,2,483.22,181.03,174.42,117.84,1,-1,-1,-1
7,3,1122.22,489.47,239.25,104.48,1,-1,-1,-1
7,4,333.79,489.30,241.59,105.67,1,-1,-1,-1
7,5,182.57,266.00,117.54,91.75,1,-1,-1,-1
7,6,949.05,262.51,122.78,96.40,1,-1,-1,-1
8,1,1266.55,185.21,170.89,117.15,1,-1,-1,-1
8,2,484.23,184.77,170.39,115.15,1,-1,-1,-1
8,3,1124.54,492.26,235.44,103.06,1,-1,-1,-1
8,4,335.19,490.85,240.78,105.60,1,-1,-1,-1
8,5,184.76,268.31,116.09,90.73,1,-1,-1,-1
8,6,951.19,265.71,121.68,95.69,1,-1,-1,-1
9,1,1265.98,186.24,170.74,116.89,1,-1,-1,-1
9,2,484.91,186.77,169.68,114.87,1,-1,-1,-1
9,3,1125.07,493.23,236.74,103.86,1,-1,-1,-1
9,4,336.22,492.72,238.77,104.84,1,-1,-1,-1
9,5,186.20,270.48,115.42,90.33,1,-1,-1,-1
9,6,954.19,268.91,119.40,94.02,1,-1,-1,-1
10,1,1265.69,188.59,170.86,116.82,1,-1,-1,-1
10,2,484.26,189.47,170.54,115.47,1,-1,-1,-1
10,3,1123.77,494.20,240.88,106.15,1,-1,-1,-1
10,4,336.12,494.03,240.33,105.86,1,-1,-1,-1
10,5,187.62,272.58,114.60,89.49,1,-1,-1,-1
10,6,957.48,272.77,116.75,92.03,1,-1,-1,-1
11,1,1264.95,190.74,168.78,115.46,1,-1,-1,-1
11,2,484.98,191.06,168.96,114.36,1,-1,-1,-1
11,3,1127.87,499.16,233.24,103.00,1,-1,-1,-1
11,4,340.58,499.13,231.88,102.21,1,-1,-1,-1
11,5,189.26,273.31,114.58,89.17,1,-1,-1,-1
11,6,959.41,274.13,115.55,91.29,1,-1,-1,-1
12,1,1263.56,192.81,169.57,115.65,1,-1,-1,-1
12,2,481.82,191.58,173.21,117.34,1,-1,-1,-1
12,3,1127.30,500.31,232.54,103.09,1,-1,-1,-1
12,4,339.05,500.32,232.38,102.81,1,-1,-1,-1
12,5,191.40,274.86,116.08,90.40,1,-1,-1,-1
12,6,959.96,275.23,117.30,93.04,1,-1,-1,-1
13,1,1262.25,193.51,172.16,117.08,1,-1,-1,-1
13,2,479.30,192.38,174.86,118.44,1,-1,-1,-1
13,3,1128.07,500.01,233.64,103.78,1,-1,-1,-1
13,4,339.25,500.70,232.38,103.02,1,-1,-1,-1
13,5,193.02,275.39,117.50,91.51,1,-1,-1,-1
13,6,961.66,275.59,117.50,93.70,1,-1,-1,-1
14,1,1259.98,195.04,171.38,116.30,1,-1,-1,-1
14,2,476.73,193.28,175.42,118.86,1,-1,-1,-1
14,3,1128.67,501.16,233.43,104.03,1,-1,-1,-1
14,4,340.45,502.76,228.78,101.76,1,-1,-1,-1
14,5,194.60,277.53,117.94,91.93,1,-1,-1,-1
14,6,963.93,276.32,116.84,93.28,1,-1,-1,-1
15,1,1256.18,196.21,173.02,117.34,1,-1,-1,-1
15,2,473.49,193.57,178.23,120.99,1,-1,-1,-1
15,3,1126.88,501.53,234.70,104.78,1,-1,-1,-1
15,4,339.54,503.47,228.81,101.94,1,-1,-1,-1
15,5,195.82,279.61,118.69,92.74,1,-1,-1,-1
15,6,965.36,277.87,117.31,93.78,1,-1,-1,-1
16,1,1253.82,196.59,175.57,119.07,1,-1,-1,-1
16,2,472.08,193.63,181.68,123.76,1,-1,-1,-1
16,3,1123.36,501.62,238.88,107.03,1,-1,-1,-1
16,4,336.27,502.34,235.36,105.33,1,-1,-1,-1
16,5,197.33,280.35,118.71,93.03,1,-1,-1,-1
16,6,968.22,279.07,116.69,93.30,1,-1,-1,-1
17,1,1250.47,197.34,177.55,120.38,1,-1,-1,-1
17,2,470.40,194.92,183.37,125.46,1,-1,-1,-1
17,3,1119.53,501.61,242.83,109.17,1,-1,-1,-1
17,4,332.78,502.54,239.72,107.89,1,-1,-1,-1
17,5,199.43,281.89,117.51,92.47,1,-1,-1,-1
17,6,969.36,280.13,117.50,93.78,1,-1,-1,-1
18,1,1246.92,197.57,180.30,122.84,1,-1,-1,-1
18,2,467.75,195.37,186.12,128.04,1,-1,-1,-1
18,3,1119.92,504.18,239.97,108.01,1,-1,-1,-1
18,4,331.66,503.88,240.95,108.86,1,-1,-1,-1
18,5,202.63,283.75,116.05,91.58,1,-1,-1,-1
18,6,972.28,281.80,116.68,92.63,1,-1,-1,-1
19,1,1245.91,198.27,180.74,123.11,1,-1,-1,-1
19,2,465.28,196.15,185.56,127.70,1,-1,-1,-1
19,3,1123.10,507.11,233.51,104.89,1,-1,-1,-1
19,4,331.68,505.00,239.90,108.55,1,-1,-1,-1
19,5,204.19,284.39,117.31,93.22,1,-1,-1,-1
19,6,974.15,283.13,116.62,92.59,1,-1,-1,-1
20,1,1244.94,200.46,178.23,121.23,1,-1,-1,-1
20,2,464.73,199.69,181.99,124.90,1,-1,-1,-1
20,3,1123.75,508.83,231.53,103.68,1,-1,-1,-1
20,4,332.12,506.04,239.32,108.40,1,-1,-1,-1
20,5,204.80,283.93,118.93,95.15,1,-1,-1,-1
20,6,977.51,284.10,116.24,92.12,1,-1,-1,-1
21,1,1244.02,204.56,175.16,118.50,1,-1,-1,-1
21,2,463.90,203.65,177.96,121.81,1,-1,-1,-1
21,3,1123.79,510.75,229.89,102.56,1,-1,-1,-1
21,4,334.28,509.69,232.50,105.03,1,-1,-1,-1
21,5,207.79,285.67,115.86,92.60,1,-1,-1,-1
21,6,979.85,286.48,116.73,92.69,1,-1,-1,-1
22,1,1242.59,208.71,173.63,116.80,1,-1,-1,-1
22,2,463.45,208.41,174.17,118.63,1,-1,-1,-1
22,3,1120.46,510.74,235.33,104.81,1,-1,-1,-1
22,4,333.82,510.36,233.15,105.05,1,-1,-1,-1
22,5,212.56,288.29,112.56,89.59,1,-1,-1,-1
22,6,983.75,289.29,113.34,90.24,1,-1,-1,-1
23,1,1240.55,212.19,172.84,115.50,1,-1,-1,-1
23,2,461.81,212.13,172.45,116.77,1,-1,-1,-1
23,3,1116.93,510.70,241.29,107.61,1,-1,-1,-1
23,4,331.00,511.23,236.06,106.38,1,-1,-1,-1
23,5,216.21,290.55,110.11,87.12,1,-1,-1,-1
23,6,985.84,290.28,111.97,88.64,1,-1,-1,-1
24,1,1238.92,213.41,173.73,115.70,1,-1,-1,-1
24,2,459.85,212.75,173.97,117.44,1,-1,-1,-1
24,3,1115.85,511.95,240.46,107.37,1,-1,-1,-1
24,4,329.41,512.82,236.92,106.87,1,-1,-1,-1
24,5,218.28,292.00,110.29,86.89,1,-1,-1,-1
24,6,986.24,290.59,114.07,90.07,1,-1,-1,-1
25,1,1237.11,213.79,173.27,115.12,1,-1,-1,-1
